route_id,agency_id,route_short_name,route_long_name,route_type,transport_type,circular,urban,night
3260,orgp,1,ПРИМОРСКАЯ ЛИНИЯ,4,ship,0,1,0
3261,orgp,2,КУРОРТНАЯ ЛИНИЯ,4,ship,0,1,0
3259,orgp,3,НЕВСКАЯ ЛИНИЯ,4,ship,0,1,0
3262,orgp,4,ЦЕНТРАЛЬНАЯ ЛИНИЯ,4,ship,0,1,0
3343,orgp,1БО,Приморская линия (БО Ритм),4,ship,0,1,0
3812,orgp,193,"АС ""СЧАСТЛИВАЯ УЛ."" - ГЕОЛОГИЧЕСКАЯ УЛ.",3,bus,0,1,0
3830,orgp,191/,"Р.Оккервиль - СТ.Метро""ПЕТРОГРАДСКАЯ""",3,bus,0,1,0
3850,orgp,7/,МОСКОВСКИЙ ВОКЗАЛ - Исаакиевская пл.,3,bus,0,1,0
3851,orgp,10/,"А.С.""КРЕСТОВСКИЙ ОСТРОВ"" - БАЛТИЙСКИЙ ВОКЗАЛ",3,bus,0,1,0
3857,orgp,С-1,"СТ.М.""ДЕВЯТКИНО""-СТ.М.""ПР.ВЕТЕРАНОВ""",3,bus,0,1,0
3862,orgp,С-2,"СТ. М. ""КУПЧИНО"" - СТ. М. ""ПАРНАС""",3,bus,0,1,0
3916,orgp,8 А,"Уткина Заводь- ст. метро ""Ломоносовская""",3,bus,0,1,0
3918,orgp,351Б,"Г. ПЕТРОДВОРЕЦ, ВОКЗАЛ - Ж.-Д. СТ. СТАРЫЙ ПЕТЕРГОФ",3,bus,0,1,0
223,orgp,138,"СТ.МЕТРО ""ПЛОЩАДЬ МУЖЕСТВА"" - КРЕМАТОРИЙ",3,bus,0,1,0
224,orgp,136,"АВТОБУСНАЯ СТАНЦИЯ ""РУЧЬИ"" - ПЛ. РАСТРЕЛЛИ",3,bus,0,1,0
225,orgp,22,УЛ. СТАСОВОЙ - ДВИНСКАЯ УЛ.,3,bus,0,1,0
226,orgp,137,"АВТОБУСНАЯ СТАНЦИЯ ""ПИСКАРЁВКА"" - СТ. МЕТРО ""ЧЁРНАЯ РЕЧКА""",3,bus,0,1,0
241,orgp,174,БЕЛОРУССКАЯ УЛ. - ГРАНИТНАЯ УЛ.,3,bus,0,1,0
234,orgp,102,"АВТОБУСНАЯ СТАНЦИЯ ""ПР. КУЛЬТУРЫ""-ХАСАНСКАЯ УЛ., ТК ""ЛЕНТА""",3,bus,0,1,0
240,orgp,153,"АВТОБУСНАЯ СТАНЦИЯ ""ПР. КУЛЬТУРЫ"" - УЛ. КОММУНЫ",3,bus,0,1,0
228,orgp,15,БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ,3,bus,0,1,0
231,orgp,30,"СТ.МЕТРО ""ЛАДОЖСКАЯ""-РЯБОВСКОЕ ШОССЕ, 117",3,bus,0,1,0
233,orgp,77,"БЕЛОРУССКАЯ УЛ. - СТ. МЕТРО ""ЛАДОЖСКАЯ""",3,bus,0,1,0
237,orgp,123,"АС ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - СТ.МЕТРО ""ЛАДОЖСКАЯ""",3,bus,0,1,0
229,orgp,24,"ХАСАНСКАЯ УЛ. - СТ. МЕТРО ""ВАСИЛЕОСТРОВСКАЯ""",3,bus,0,1,0
236,orgp,107,"АВТОБУСНАЯ СТАНЦИЯ ""ПИСКАРЁВКА"" - ФИНЛЯНДСКИЙ ВОКЗАЛ",3,bus,0,1,0
238,orgp,132,"АВТОБУСНАЯ СТАНЦИЯ ""РУЧЬИ"" - СТ. МЕТРО ""ПЛОЩАДЬ АЛЕКСАНДРА НЕВСКОГО""",3,bus,0,1,0
239,orgp,133,"Ж.-Д. СТАНЦИЯ ""РУЧЬИ"" - ФИНЛЯНДСКИЙ ВОКЗАЛ",3,bus,0,1,0
242,orgp,469,"САНКТ-ПЕТЕРБУРГ, СТ. МЕТРО ""УЛИЦА ДЫБЕНКО"" - САДОВОДСТВО ""ВОСХОД-1""",3,bus,0,0,0
243,orgp,485,"САНКТ-ПЕТЕРБУРГ, СТ. МЕТРО ""УЛИЦА ДЫБЕНКО"" - САД-ВО ""СЕВЕРНАЯ САМАРКА"" (ЧЕРЕЗ РАЗМЕТЕЛЕВО)",3,bus,0,0,0
221,orgp,103,"АВТОБУСНАЯ СТАНЦИЯ ""ПР. КУЛЬТУРЫ"" - УЛ. КОММУНЫ",3,bus,0,1,0
235,orgp,106,"АВТОБУСНАЯ СТАНЦИЯ ""ПИСКАРЕВКА"" - ФИНЛЯНДСКИЙ ВОКЗАЛ",3,bus,0,1,0
230,orgp,27,БЕЛОРУССКАЯ УЛ. - ТЕАТРАЛЬНАЯ ПЛ.,3,bus,0,1,0
232,orgp,33,"АВТОБУСНАЯ СТАНЦИЯ ""ПИСКАРЁВКА"" - СТ. МЕТРО ""ЧЁРНАЯ РЕЧКА""",3,bus,0,1,0
324,orgp,85,"ГЛУХАРСКАЯ УЛ. - СТАНЦИЯ МЕТРО ""ОЗЕРКИ""",3,bus,0,1,0
336,orgp,178,"АВТОБУСНАЯ СТАНЦИЯ ""ПР. КУЛЬТУРЫ"" - АВТОБУСНАЯ СТАНЦИЯ ""ПИСКАРЕВКА""",3,bus,0,1,0
368,orgp,119,"УТКИНА ЗАВОДЬ - СТ. МЕТРО ""ЛОМОНОСОВСКАЯ""",3,bus,0,1,0
370,orgp,65,ДВИНСКАЯ УЛ. - МОСКОВСКИЙ ВОКЗАЛ,3,bus,0,1,0
385,orgp,12,УЛ. ПОДВОЙСКОГО - РОЩИНСКАЯ УЛ.,3,bus,0,1,0
388,orgp,118,ПР. АЛЕКСАНДРОВСКОЙ ФЕРМЫ - УЛ. КОЛЛОНТАЙ,3,bus,0,1,0
264,orgp,177,"АВТОБУСНАЯ СТАНЦИЯ ""РУЧЬИ"" - ДЕРЕВНЯ НОВАЯ",3,bus,0,1,0
304,orgp,113,"СТ. МЕТРО ""ПАРНАС"" - 3-Й ВЕРХНИЙ ПЕР., 5",3,bus,0,1,0
305,orgp,1,НАЛИЧНАЯ УЛ. - БЕЛООСТРОВСКАЯ УЛ.,3,bus,0,1,0
306,orgp,6,УЛ. КОРАБЛЕСТРОИТЕЛЕЙ - ПЛ.СТАЧЕК,3,bus,0,1,0
328,orgp,171,"КОЛОМЯГИ, НОВОНИКИТИНСКАЯ УЛ. - СВЕТЛАНОВСКАЯ ПЛ.",3,bus,0,1,0
335,orgp,143,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - СТ. МЕТРО ""ПОЛИТЕХНИЧЕСКАЯ""",3,bus,0,1,0
338,orgp,69,"ПРИДОРОЖНАЯ АЛЛЕЯ - СТ. МЕТРО ""ПОЛИТЕХНИЧЕСКАЯ""",3,bus,0,1,0
344,orgp,154,"СТ. МЕТРО ""СТАРАЯ ДЕРЕВНЯ"" - КАМЫШОВАЯ УЛ.",3,bus,0,1,0
366,orgp,36,"СТ. МЕТРО ""МОСКОВСКИЕ ВОРОТА"" - БУХАРЕСТСКАЯ УЛ.",3,bus,0,1,0
369,orgp,48,"ТРОИЦКОЕ ПОЛЕ - СТ.МЕТРО ""ОБУХОВО""",3,bus,0,1,0
371,orgp,58,ХРУСТАЛЬНАЯ УЛ.-АТАМАНСКАЯ УЛ. ,3,bus,0,1,0
325,orgp,40,"КОЛОМЯГИ, АВТОБУСНЫЙ ПАРК - СУЗДАЛЬСКИЙ ПР.",3,bus,0,1,0
327,orgp,398,ПОС. ПАРГОЛОВО - СЕВЕРНОЕ КЛАДБИЩЕ,3,bus,0,1,0
331,orgp,127,"КОЛОМЯГИ, АВТОБУСНЫЙ ПАРК - ГЛУХАРСКАЯ УЛ.",3,bus,0,1,0
332,orgp,86,"АС ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - ФИНЛЯНДСКИЙ ВОКЗАЛ",3,bus,0,1,0
334,orgp,172,РЕПИЩЕВА УЛ. - ШУВАЛОВСКИЙ ПР.,3,bus,0,1,0
337,orgp,93,ШКОЛЬНАЯ УЛ. - СУЗДАЛЬСКИЙ ПР.,3,bus,0,1,0
347,orgp,21,"ЛЕНСКАЯ УЛ. - СТ.М. ""ЛАДОЖСКАЯ""",3,bus,0,1,0
384,orgp,140,УЛ. ПОДВОЙСКОГО - СТ. МОСКОВСКАЯ СОРТИРОВОЧНАЯ,3,bus,0,1,0
386,orgp,92,"БЕЛОРУССКАЯ УЛ. - СТ.МЕТРО ""ЛАДОЖСКАЯ""",3,bus,0,1,0
284,orgp,435,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - ПОС. ЕЛИЗАВЕТИНКА",3,bus,0,0,0
333,orgp,134,АФОНСКАЯ УЛ. - ПРИМОРСКИЙ ПР.,3,bus,0,1,0
345,orgp,7,УЛ. КОРАБЛЕСТРОИТЕЛЕЙ - МОСКОВСКИЙ ВОКЗАЛ,3,bus,0,1,0
346,orgp,8,"УТКИНА ЗАВОДЬ - СТ.МЕТРО ""ПЛ. АЛЕКСАНДРА НЕВСКОГО""",3,bus,0,1,0
348,orgp,19,БЕЛОРУССКАЯ УЛ. - МОЛОКОЗАВОД,3,bus,0,1,0
364,orgp,74,МАЛАЯ БАЛКАНСКАЯ УЛ. - ПЛ. ПРОЛЕТАРСКОЙ ДИКТАТУРЫ,3,bus,0,1,0
365,orgp,23,"БЕЛОРУССКАЯ УЛ. - НОВО-КОВАЛЕВО, 3 ЛИНИЯ",3,bus,0,1,0
367,orgp,29,"КАРБЮРАТОРНЫЙ ЗАВОД - СТ. МЕТРО ""МОСКОВСКИЕ ВОРОТА""",3,bus,0,1,0
389,orgp,476,"С.-ПЕТЕРБУРГ, СТ. МЕТРО ""ЛОМОНОСОВСКАЯ"" - ПОСЕЛОК СВЕРДЛОВА",3,bus,0,0,0
424,orgp,397,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - ПОС. ПАРГОЛОВО, СПК ""ПРИГОРОДНЫЙ""",3,bus,0,1,0
3852,orgp,135/,Пл.Восстания - Исаакиевская пл.,3,bus,0,1,0
3877,orgp,С-3/1,"СТ. МЕТРО ""ПРИМОРСКАЯ"" - СТ. МЕТРО ""ОБУХОВО""",3,bus,0,1,0
446,orgp,100,НАЛИЧНАЯ УЛ. - КАЗАНСКАЯ ПЛ.,3,bus,0,1,0
3878,orgp,78 К,"СТ. МЕТРО ""НАРВСКАЯ""",3,bus,1,0,0
1160,orgp,82,"Ж.-Д. СТАНЦИЯ ""ПИСКАРЕВКА"" - СТ. МЕТРО ""ЛАДОЖСКАЯ""",3,bus,0,1,0
1180,orgp,80,"УЛ. ЖЕНИ ЕГОРОВОЙ - Ж.-Д. СТАНЦИЯ ""ПИСКАРЁВКА""",3,bus,0,1,0
1503,orgp,25А,"А.С. ""КРЕСТОВСКИЙ ОСТРОВ""-ПР. ДИНАМО-БЕЛООСТРОВСКАЯ УЛ.",3,bus,0,1,0
1504,orgp,46,ТАЛЛИНСКАЯ УЛ. - БЕЛООСТРОВСКАЯ УЛ.,3,bus,0,1,0
1547,orgp,189,"УЛ. ГРИБАКИНЫХ - ПОС. САПЕРНЫЙ, МЕБЕЛЬНЫЙ КОМБИНАТ",3,bus,0,1,0
1600,orgp,128,НАЛИЧНАЯ УЛ. - АПТЕКАРСКАЯ НАБ.,3,bus,0,1,0
1621,orgp,81,СЧАСТЛИВАЯ УЛ. - ПОС. ТОРИКИ,3,bus,0,1,0
1661,orgp,1Л,"Г. ЛОМОНОСОВ, ВОКЗАЛ - МАЛАЯ ИЖОРА",3,bus,0,1,0
1662,orgp,2КР,"Г.КРОНШТАДТ, ЛЕНИНГРАДСКАЯ ПРИСТАНЬ-ФОРТ ""ШАНЦ""",3,bus,0,1,0
1663,orgp,3КР,"Г.КРОНШТАДТ, ЛЕНИНГРАДСКАЯ ПРИСТАНЬ-КВАРТАЛ 19-Б",3,bus,0,1,0
1664,orgp,3Л,"Г. ЛОМОНОСОВ, ВОКЗАЛ - Г. ЛОМОНОСОВ, ВОКЗАЛ",3,bus,1,1,0
1669,orgp,10,"А.С.""КРЕСТОВСКИЙ ОСТРОВ""-БАЛТИЙСКИЙ ВОКЗАЛ",3,bus,0,1,0
1672,orgp,18А,"УЛ.СТОЙКОСТИ - СТАНЦИЯ МЕТРО ""ЛЕНИНСКИЙ ПРОСПЕКТ""",3,bus,0,1,0
1673,orgp,25,"А.С.""КРЕСТОВСКИЙ ОСТРОВ""-БЕЛООСТРОВСКАЯ УЛ.",3,bus,0,1,0
1674,orgp,26,"А.С. ""КИРОВСКИЙ ЗАВОД"" - МОСКОВСКИЙ ВОКЗАЛ",3,bus,0,1,0
1849,orgp,483А,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ - САНАТОРИЙ ""СОСНОВЫЙ БОР""",3,bus,0,0,0
1850,orgp,494,"""ПОС. БЕЛООСТРОВ"" - АЛЕКСАНДРОВСКОЕ ШОССЕ, САДОВОДСТВО ""САДЫ""",3,bus,0,0,0
1851,orgp,497,Ж.-Д. СТАНЦИЯ ПЕСОЧНАЯ - ПОС. ЧЕРНАЯ РЕЧКА,3,bus,0,0,0
1853,orgp,117,ТРОИЦКОЕ ПОЛЕ - УЛ. САМОЙЛОВОЙ,3,bus,0,1,0
2072,orgp,8А,"СТ - СТ. МЕТРО ""ЕЛИЗАРОВСКАЯ"" - ПР. ОБУХОВСКОЙ ОБОРОНЫ",3,bus,0,1,0
2093,orgp,4,"УТКИНА ЗАВОДЬ-РЕКА ""ОККЕРВИЛЬ""",3,bus,0,1,0
2193,orgp,187шк,"ПУШКИН, А.С. ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - ""СЛАВЯНКА"", РОСТОВСКАЯ УЛ.",3,bus,0,0,0
2213,orgp,84А,"ПОС.ЛЕВАШОВО, ВОКЗАЛ - ПОС.НОВОСЕЛКИ, КАРЬЕР",3,bus,0,0,0
2293,orgp,154А,"СТ. МЕТРО ""СТАРАЯ ДЕРЕВНЯ"" - ШУВАЛОВСКИЙ ПР.",3,bus,0,1,0
2313,orgp,126,"СТ. МЕТРО ""СТАРАЯ ДЕРЕВНЯ"" - СТ. МЕТРО ""СТАРАЯ ДЕРЕВНЯ""(КОЛЬЦЕВОЙ)",3,bus,1,1,0
2338,orgp,126 Т,ст. метро Старая деревня- ст. метро Старая деревня,3,bus,0,0,0
2435,orgp,55,ТАЛЛИНСКАЯ УЛ. - ЕДИНЫЙ ЦЕНТР ДОКУМЕНТОВ,3,bus,0,1,0
2455,orgp,134Ш,ШКОЛЬНАЯ УЛ. - ГБОУ ГИМНАЗИИ №540,3,bus,0,1,0
2636,orgp,К-58,"станция метро ""Озерки"" - пр. Культуры ",3,bus,0,1,0
2637,orgp,К-59,"станция метро ""Московские ворота"" - станция метро ""Купчино""",3,bus,0,1,0
2656,orgp,К-2,ж.-д. станция Лигово - Никольская пл.,3,bus,0,0,0
2657,orgp,К-60,"станция метро ""Автово"" - ж.-д. станция ""Лигово""",3,bus,0,1,0
2658,orgp,К-3,Садовая улица - аэропорт Пулково-2,3,bus,0,0,0
2659,orgp,К-175,"Авт.станция ""Суздальский проспект""- Авт. станция ""Наличная""",3,bus,0,1,0
2675,orgp,К-6,"станция метро ""Новочеркасская"" - Дворец спорта ""Зенит""",3,bus,0,0,0
2678,orgp,К-7,Сенная площадь - площадь Репина,3,bus,0,0,0
2679,orgp,К-8,"станция метро ""Площадь Александра Невского"" - Уткина Заводь",3,bus,0,0,0
2683,orgp,К-66,ул. Червонного Казачества - Канонерский остров,3,bus,0,1,0
2686,orgp,К-177,"ст.метро ""Нарвская""-Финляндский вокзал",3,bus,0,1,0
2696,orgp,К-11к,Троицкое Поле - ж.-д. станция Предпортовая,3,bus,0,0,0
2698,orgp,К-68,"станция метро ""Проспект Ветеранов"" - улица Чекистов",3,bus,0,1,0
2699,orgp,К-12,"торговый дом ""Максидом"" - на пересечении улицы Коллонтай и улицы Лопатина",3,bus,0,0,0
2700,orgp,К-179А,"ст. метро ""Старая деревня""-Пилотная улица",3,bus,0,1,0
2701,orgp,К-13,"станция метро ""Московская"" - Авиагородок",3,bus,0,0,0
2702,orgp,К-70,"станция метро ""Озерки"" - Суздальский пр.",3,bus,0,1,0
2703,orgp,К-71,"станция метро ""Старая Деревня"" - Глухарская ул.",3,bus,0,1,0
2704,orgp,К-183,"Прибалтийская пл. - ст. метро ""Площадь Ленина""",3,bus,0,1,0
2705,orgp,К-14,"станция метро ""Пионерская"" - Глухарская улица",3,bus,0,0,0
2707,orgp,К-15,"Улица Смольного - ТК ""Радуга""",3,bus,0,0,0
1380,orgp,78,"СТ.МЕТРО ""НАРВСКАЯ"" - СТ. МЕТРО ""НАРВСКАЯ""",3,bus,1,1,0
1400,orgp,52,"АВТОБУСНАЯ СТАНЦИЯ ""РУЧЬИ"" - СТ. МЕТРО ""ОЗЕРКИ""",3,bus,0,1,0
1542,orgp,335А,"Г. КОЛПИНО, ЛЕНИНГРАДСКАЯ УЛ. - ПОС. МЕТАЛЛОСТРОЙ, ЦЕНТРАЛЬНАЯ УЛ.",3,bus,0,1,0
1545,orgp,5,"УЛ. ГРИБАКИНЫХ - СТ. МЕТРО ""ЛАДОЖСКАЯ""",3,bus,0,1,0
1546,orgp,51,УЛ. ГРИБАКИНЫХ - ЗАВОД ЖЕЛЕЗОБЕТОННЫХ ИЗДЕЛИЙ №1,3,bus,0,1,0
1580,orgp,164,УЛ. ПОДВОЙСКОГО - УЛ. ХИМИКОВ,3,bus,0,1,0
1601,orgp,16,"ЗВЕЗДНАЯ УЛ. - СТ.МЕТРО ""ПАРК ПОБЕДЫ""",3,bus,0,1,0
1666,orgp,4Л,"Г. ЛОМОНОСОВ, ВОКЗАЛ - БИЗНЕС-ПАРК ""МАРТЫШКИНО""",3,bus,0,1,0
1695,orgp,67,БАЛТИЙСКИЙ ВОКЗАЛ - КАНОНЕРСКИЙ ОСТРОВ,3,bus,0,1,0
1696,orgp,67А,ДВИНСКАЯ УЛ. - КАНОНЕРСКИЙ ОСТРОВ,3,bus,0,1,0
1721,orgp,68,СЧАСТЛИВАЯ УЛ. - ЛЕНИНГРАДСКИЙ ЭЛЕКТРОМЕХАНИЧЕСКИЙ ЗАВОД,3,bus,0,1,0
1722,orgp,382,"Г.ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - КАЗАНСКОЕ КЛАДБИЩЕ",3,bus,0,1,0
1803,orgp,124,БЕЛОРУССКАЯ УЛ. - ЧЕЛЯБИНСКАЯ УЛ.,3,bus,0,1,0
1807,orgp,360Б,"Г. ПЕТРОДВОРЕЦ, ВОКЗАЛ - ЖИЛГОРОДОК",3,bus,0,1,0
1808,orgp,155,УЛ. КОСТЮШКО - Ж.-Д.СТ. АЛЕКСАНДРОВСКАЯ,3,bus,0,1,0
1810,orgp,166,"СТ. МЕТРО ""СТАРАЯ ДЕРЕВНЯ""- КАМЫШОВАЯ УЛ.",3,bus,0,1,0
1812,orgp,216,"Г. СЕСТРОРЕЦК, КУРОРТНАЯ УЛ. - СТ. МЕТРО ""СТАРАЯ ДЕРЕВНЯ""",3,bus,0,1,0
1813,orgp,318,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ - ПОС. СЕРОВО",3,bus,0,1,0
1814,orgp,319,"Г.ЗЕЛЕНОГОРСК, ВОКЗАЛЬНАЯ ПЛ. - САНАТОРИЙ ""СОСНОВАЯ ПОЛЯНА""",3,bus,0,1,0
2152,orgp,134А,ШКОЛЬНАЯ УЛ. - АФОНСКАЯ УЛ.,3,bus,0,1,0
1976,orgp,187Ф,"Санкт- Петербург,ул. Костюшко - г. Пушкин, Вокзал",3,bus,0,1,0
2233,orgp,84ШК,Ж.- Д.СТАНЦИЯ ПЕСОЧНАЯ - ПОС. НОВОСЕЛКИ,3,bus,0,0,0
2595,orgp,372,"Г. ПУШКИН, КРАСНОСЕЛЬСКОЕ ШОССЕ - Г. ПАВЛОВСК, САДОВАЯ УЛ. ",3,bus,0,0,0
2335,orgp,126 т,ст. метро Старая деревня -ст. метро Старая деревня,3,bus,0,0,0
2660,orgp,К-62,улица Кораблестроителей - Балтийский вокзал,3,bus,0,1,0
2684,orgp,К-10,"станция метро ""Василеостровская"" - на пересечении пр. Просвещения и Выборгского шоссе",3,bus,0,0,0
2709,orgp,К-184,"ст.метро ""Проспект Ветеранов""-ул. Чекистов",3,bus,0,1,0
2710,orgp,К-278,"ст. метро ""Озерки"" - вещевой рынок ""Гражданский""",3,bus,0,1,0
2713,orgp,К-17,"станция метро ""Ладожская"" - станция метро ""Черная речка""",3,bus,0,0,0
2714,orgp,К-278А,ул. Академика Байкова - ж. -д. станция Ручьи,3,bus,0,1,0
2717,orgp,К-279,Камышовая ул. - Новоколомяжский пр. ,3,bus,0,1,0
2721,orgp,К-186,Уральская ул. -Балтийский вокзал,3,bus,0,1,0
2723,orgp,К-281,"ст. метро ""Обухово"" - ст. метро "" Балтийская"" ",3,bus,0,1,0
2730,orgp,К-78,"станция метро ""Проспект Ветеранов"" - ж.-д. станция Сосновая Поляна ",3,bus,0,1,0
2731,orgp,К-25,"станция метро ""Владимирская"" - Балканская площадь",3,bus,0,0,0
2733,orgp,К-79,"станция метро ""Пионерская"" - пр. Королева",3,bus,0,1,0
2736,orgp,К-26,"БКЗ ""Октябрьский"" - Бестужевская улица",3,bus,0,0,0
2738,orgp,К-81,"станция метро ""Проспект Ветеранов"" - улица Политрука Пасечника",3,bus,0,1,0
2739,orgp,К-287,"ст.метро ""Московская"" - г. Пушкин, Красносельское шоссе, д. 1",3,bus,0,1,0
2741,orgp,К-28,"БКЗ ""Октябрьский"" - гостиница ""Карелия""",3,bus,0,0,0
2855,orgp,К-299,"ст. метро ""Московская"" - г. Павловск, Звериницкая ул.",3,bus,0,1,0
2744,orgp,К-28к,ул. Коммуны - Финляндский вокзал,3,bus,0,0,0
2745,orgp,К-191,Финляндский вокзал-ул. Демьяна Бедного,3,bus,0,1,0
2746,orgp,К-83,"станция метро ""Улица Дыбенко"" - ж.-д. станция Пискаревка",3,bus,0,1,0
2747,orgp,К-288,"ст. метро ""Пионерская"" - на пересечении Гражданского пр. и Суздальского пр.",3,bus,0,1,0
2748,orgp,К-193,"ст. метро ""Старая Деревня""-ж.д. станция Ручьи",3,bus,0,1,0
2749,orgp,К-194,"ст. метро ""Московская-ст. метро ""Волковская""",3,bus,0,1,0
2750,orgp,К-29,"станция метро ""Ломоносовская"" - улица Солдата Корзуна",3,bus,0,0,0
2751,orgp,К-84,"станция метро ""Проспект Ветеранов"" - станция метро ""Проспект Ветеранов""",3,bus,1,1,0
2752,orgp,К-289,пл. Искусств - пр. Энергетиков,3,bus,0,1,0
2757,orgp,К-195,Сенная пл.-ул. Партизана Германа,3,bus,0,1,0
2758,orgp,К-85,"станция метро ""Удельная"" - Глухарская улица",3,bus,0,1,0
2759,orgp,К-31,"станция метро ""Московская"" - станция метро ""Елизаровская""",3,bus,0,0,0
2762,orgp,К-291,"г. Колпино, ул. Ижорского Батальона - г. Пушкин, вокзал",3,bus,0,1,0
2764,orgp,К-199,"ст. метро ""Озерки""-ул.Руставели",3,bus,0,1,0
2765,orgp,К-86,"станция метро ""Звездная"" - Благодатная улица",3,bus,0,1,0
2766,orgp,К-87,"станция метро ""Ленинский проспект"" - ж.-д. станция Лигово",3,bus,0,1,0
2768,orgp,К-292,"ст. метро"" Купчино"" - г. Колпино, ул. Ижорского Батальона ",3,bus,0,1,0
2770,orgp,К-35,"станция метро ""Ленинский проспект"" - улица ""Доблести""",3,bus,0,0,0
1550,orgp,61,"ДЕРЕВНЯ ""НОВАЯ"" - СТ. МЕТРО ""АКАДЕМИЧЕСКАЯ"" - ДЕРЕВНЯ ""НОВАЯ""",3,bus,1,1,0
1552,orgp,683,"Г. ЛОМОНОСОВ, ВОКЗАЛ - ДЕР. КЛЯСИНО",3,bus,0,0,0
1671,orgp,18,ул. СТОЙКОСТИ - КОРАБЕЛЬНАЯ УЛ.,3,bus,0,1,0
1682,orgp,43,ПОРТ - БАЛТИЙСКИЙ ВОКЗАЛ,3,bus,0,1,0
1691,orgp,192,"Г. КОЛПИНО, ВОКЗАЛ - ЗВЕЗДНАЯ УЛ.",3,bus,0,1,0
1710,orgp,367,КОМБИНАТ СТРОИТЕЛЬНЫХ МАТЕРИАЛОВ - СОВХОЗ ИМ. ТЕЛЬМАНА,3,bus,0,1,0
1711,orgp,368,"КОМБИНАТ СТРОИТЕЛЬНЫХ МАТЕРИАЛОВ - Г. КОЛПИНО, ОБОРОННАЯ УЛ.",3,bus,0,1,0
1716,orgp,376ШК,"САПЕРНАЯ УЛ., 9 - Г.ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ.""",3,bus,0,1,0
1717,orgp,377,"Г. ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - ДЕТСКОСЕЛЬСКИЙ БУЛЬВАР ",3,bus,0,1,0
1733,orgp,396,"ПОС. ПЕТРО-СЛАВЯНКА - ПОС. МЕТАЛЛОСТРОЙ, ЦЕНТРАЛЬНАЯ УЛ.",3,bus,0,1,0
1741,orgp,173,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - ПОС. КАМЕНКА",3,bus,0,1,0
1743,orgp,75,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - ПОС. ЛЕВАШОВО",3,bus,0,1,0
1745,orgp,349,"Г. ЛОМОНОСОВ, ВОКЗАЛ - Ж.-Д. СТ. СТАРЫЙ ПЕТЕРГОФ",3,bus,0,1,0
1750,orgp,99,"А.С.""УЛ. ЖЕНИ ЕГОРОВОЙ"" - ПОС. БУГРЫ",3,bus,0,1,0
1753,orgp,99ШК,УЛ. ОРБЕЛИ - ПОС. БУГРЫ,3,bus,0,1,0
1754,orgp,163,"Ж.-Д. СТ. ЛИГОВО - БСХ, БЫТОВЫЕ ПРИБОРЫ",3,bus,0,1,0
1756,orgp,88,"УЛ.СТОЙКОСТИ - СТ. МЕТРО ""ПРОСПЕКТ ВЕТЕРАНОВ""",3,bus,0,1,0
1757,orgp,89,"УЛ.СТОЙКОСТИ - СТ. МЕТРО ""ПРОСПЕКТ ВЕТЕРАНОВ""",3,bus,0,1,0
1762,orgp,337А,"Г. КОЛПИНО, ЗАВОДСКОЙ ПР. - ПОС. МЕТАЛЛОСТРОЙ, ЦЕНТРАЛЬНАЯ УЛ.",3,bus,0,1,0
1765,orgp,376 ,"г.Пушкин, Автобусная станция""Железнодорожная ул."" - Красносельское шоссе(пустой)",3,bus,0,1,0
1766,orgp,110,"СТ. МЕТРО ""СТАРАЯ ДЕРЕВНЯ"" - МОТЕЛЬ- КЕМПИНГ ""ОЛЬГИНО"" ",3,bus,0,1,0
1804,orgp,131,"АВТОБУСНАЯ СТАНЦИЯ ""РУЧЬИ"" - Ж.-Д.СТ. ""ПИСКАРЁВКА""",3,bus,0,1,0
1822,orgp,306А,"ПАНСИОНАТ ""ДЮНЫ"" - Г.СЕСТРОРЕЦК, КУРОРТНАЯ УЛ.",3,bus,0,1,0
1829,orgp,309,"Ж.-Д.СТАНЦИЯ ГОРСКАЯ - Г.СЕСТРОРЕЦК, КУРОРТНАЯ УЛ.",3,bus,0,1,0
1830,orgp,312,"Г. СЕСТРОРЕЦК, УЛ. ВОЛОДАРСКОГО - Г. СЕСТРОРЕЦК, КУРОРТНАЯ УЛ. (ТОЛЬКО В ОДНУ СТОРОНУ)",3,bus,0,1,0
