stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,wheelchair_boarding,transport_type
1406,1406,БУДАПЕШТСКАЯ УЛ. 5,59.872564,30.367194,0,2,bus
1401,1401,БУДАПЕШТСКАЯ УЛ.,59.856207,30.380799,0,2,bus
16824,16824,АПРЕЛЬСКАЯ УЛ.,59.964983,30.419667,0,2,trolley
1400,1400,БУДАПЕШТСКАЯ УЛ.,59.829820,30.406470,0,2,bus
16825,16825,СУВОРОВСКИЙ ПР.,59.942500,30.380300,0,2,trolley
1403,1403,БУДАПЕШТСКАЯ УЛ. 19,59.864587,30.373260,0,2,bus
1402,1402,БУДАПЕШТСКАЯ УЛ.,59.867600,30.370010,0,2,bus
1397,1397,"БОТАНИЧЕСКАЯ УЛ. 17 [210, 356А-ШК, 358, 359]",59.875270,29.837210,0,2,bus
1399,1399,БРЕСТСКИЙ БУЛЬВАР,59.850389,30.193127,0,2,bus
1393,1393,"БОЛЬШОЙ САМПСОНИЕВСКИЙ ПР.,70",59.980961,30.336536,0,2,bus
1392,1392,БОЛЬШОЙ САМПСОНИЕВСКИЙ ПР.,59.959039,30.346867,0,2,bus
1395,1395,БОРОВАЯ УЛ.,59.743994,30.097438,0,2,bus
1394,1394,БОЛЬШОЙ СМОЛЕНСКИЙ ПР.,59.896646,30.409450,0,2,bus
1388,1388,БОЛЬШЕОХТИНСКОЕ КЛАДБИЩЕ,59.953109,30.440669,0,2,bus
16813,16813,КИРОЧНАЯ УЛ.,59.943910,30.350490,0,2,trolley
16815,16815,МОСКОВСКИЙ ПР.,59.916000,30.315900,0,2,trolley
1391,1391,БОЛЬШОЙ ПР. П.С.,59.961902,30.304872,0,2,bus
1385,1385,БОЛЬШАЯ ПОРОХОВСКАЯ УЛ.,59.952824,30.421673,0,2,bus
1380,1380,"БОГАТЫРСКИЙ ПР.,УГ. КОЛОМЯЖСКОГО ПР.",60.000617,30.296731,0,2,bus
1381,1381,БОЛЬНИЦА,59.878580,29.919980,0,2,bus
16804,16804,СВЕТЛАНОВСКИЙ ПР.,60.017617,30.367333,0,2,trolley
1383,1383,БОЛЬШАЯ МОНЕТНАЯ УЛ.,59.960940,30.316400,0,2,bus
16806,16806,АРСЕНАЛЬНАЯ УЛ.,59.964460,30.367570,0,2,trolley
1376,1376,БИОЛОГИЧЕСКИЙ ИНСТИТУТ,59.895990,29.843900,0,2,bus
16801,16801,СВЕТЛАНОВСКИЙ ПР. Д.75,60.022633,30.377183,0,2,trolley
1377,1377,"БКЗ ""ОКТЯБРЬСКИЙ""",59.936893,30.364609,0,2,bus
1378,1378,БОБЫЛЬСКАЯ ДОРОГА,59.882800,29.854540,0,2,bus
16802,16802,СВЕТЛАНОВСКИЙ ПР.Д.40,60.022500,30.376317,0,2,trolley
16858,16858,УЛ.РУСТАВЕЛИ,60.002250,30.436267,0,2,trolley
16859,16859,УЛ.ВЕРНОСТИ,59.997300,30.437533,0,2,trolley
16856,16856,ПР.НАУКИ,60.002800,30.436633,0,2,trolley
1311,1311,4-Й ВЕРХНИЙ ПЕРЕУЛОК,60.071331,30.350000,0,2,bus
1310,1310,44 КМ,59.907865,31.045342,0,2,bus
16863,16863,Ж.-Д. СТАНЦИЯ ПИСКАРЕВКА,59.984833,30.425850,0,2,trolley
16860,16860,ПР.НЕПОКОРЕННЫХ,59.991100,30.432500,0,2,trolley
1299,1299,28 КМ,59.682536,29.894088,0,2,bus
1298,1298,26-27 ЛИНИИ,59.931444,30.257119,0,2,bus
1297,1297,26 КМ,60.141154,30.208599,0,2,bus
16848,16848,АПРЕЛЬСКАЯ УЛ.,59.964983,30.418267,0,2,trolley
1296,1296,26 И 27 ЛИНИИ,59.931444,30.257119,0,2,bus
1303,1303,31 КМ,60.171170,30.179530,0,2,bus
16854,16854,ПР.НЕПОКОРЕННЫХ,59.992267,30.434267,0,2,trolley
1302,1302,30 КМ,60.164848,30.183689,0,2,bus
16855,16855,УЛ.ВЕРНОСТИ,59.997833,30.437850,0,2,trolley
1301,1301,ПОЛОЦКАЯ УЛ.,59.733624,30.470255,0,2,bus
1300,1300,29 КМ,60.155272,30.191029,0,2,bus
16853,16853,Ж.-Д. СТАНЦИЯ ПИСКАРЕВКА,59.985283,30.426967,0,2,trolley
1290,1290,"1-Я И КАДЕТСКАЯ ЛИНИЯ,УГ. СРЕДНЕГО ПР.",59.944534,30.287010,0,2,bus
1291,1291,1-Я КРАСНОАРМЕЙСКАЯ УЛ.,59.915962,30.310437,0,2,bus
16842,16842,2-Я КРАСНОАРМЕЙСКАЯ,59.915583,30.318000,0,2,trolley
1289,1289,"1-Я И КАДЕТСКАЯ ЛИНИИ,УГ. УНИВЕРСИТЕТСКОЙ НАБ.",59.939509,30.293084,0,2,bus
16840,16840,УЛ.МАРШАЛА ТУХАЧЕВСКОГО,59.969280,30.420890,0,2,trolley
1294,1294,22-23 ЛИНИИ,59.937344,30.259117,0,2,bus
1295,1295,25 КМ,60.123918,30.230096,0,2,bus
1292,1292,2 КМ,59.767966,30.348291,0,2,bus
1293,1293,21 КМ,59.883362,30.680235,0,2,bus
1282,1282,10 КМ,59.773368,30.125112,0,2,bus
16835,16835,ПИСКАРЕВСКИЙ ПР.,59.968900,30.408730,0,2,trolley
1283,1283,10 КМ,60.196218,30.147571,0,2,bus
1286,1286,16 И 17 ЛИНИИ,59.935551,30.271146,0,2,bus
1287,1287,18-19 ЛИНИИ,59.938795,30.264141,0,2,bus
1285,1285,12-13 ЛИНИИ (ПО СРЕДНЕМУ ПР. В.О.),59.941117,30.271756,0,2,bus
1337,1337,АВИАЦИОННАЯ УЛ.,59.853778,30.321648,0,2,bus
16888,16888,ЛЕНИНСКИЙ ПР. Д.156,59.852064,30.298272,0,2,trolley
1336,1336,"АВИАГОРОДОК, АКАДЕМИЯ ",59.817222,30.293778,0,2,bus
16889,16889,Ж.-Д. ПЛАТФОРМА ЛЕНИНСКИЙ ПР.,59.852069,30.287194,0,2,trolley
16890,16890,ПР.СОЛИДАРНОСТИ,59.917389,30.498056,0,2,trolley
1339,1339,АВТОБУСНОЕ ПРЕДПРИЯТИЕ,59.833808,30.311012,0,2,bus
1338,1338,АВИАЦИОННАЯ УЛ.,59.752308,30.105127,0,2,bus
16891,16891,ПР.ВЕТЕРАНОВ,59.835333,30.128181,0,2,trolley
1341,1341,АВТОВСКАЯ УЛ.,59.869848,30.270800,0,2,bus
16892,16892,ПР.НАРОДНОГО ОПОЛЧЕНИЯ,59.851981,30.279350,0,2,trolley
1340,1340,АВТОВОКЗАЛ,59.913775,30.357836,0,2,bus
16893,16893,"СТАНЦИЯ МЕТРО ""ЛЕНИНСКИЙ ПРОСПЕКТ""",59.851983,30.265178,0,2,trolley
16894,16894,УЛ.ЗИНЫ ПОРТНОВОЙ,59.851203,30.256114,0,2,trolley
1342,1342,АГРОФИЗИЧЕСКИЙ ИНСТИТУТ,59.999551,30.384300,0,2,bus
16895,16895,БОЛЬШОЙ ПР.Д.82,59.964114,30.309211,0,2,trolley
1329,1329,8 И 9 ЛИНИЯ ПО БОЛЬШОМУ ПР.,59.939111,30.280002,0,2,bus
16880,16880,УЛ. ЧАЙКОВСКОГО,59.947225,30.349000,0,2,trolley
1328,1328,8 И 9 ЛИНИИ,59.938568,30.281345,0,2,bus
16881,16881,АДМИНИСТРАЦИЯ МОСКОВСКОГО РАЙОНА,59.885253,30.319311,0,2,trolley
1331,1331,8-Я СОВЕТСКАЯ УЛ. УГ. НОВГОРОДСКОЙ УЛ.,59.933294,30.383907,0,2,bus
16882,16882,УЛ.УТОЧКИНА,60.012700,30.263330,0,2,trolley
16883,16883,"Ж.-Д. СТАНЦИЯ ""СОРТИРОВОЧНАЯ""",59.866028,30.422889,0,2,trolley
1333,1333,"СТ. МЕТРО ""СТАРАЯ ДЕРЕВНЯ""",59.989375,30.255925,0,2,bus
16884,16884,ГРАЖДАНСКИЙ ПР.Д.90,60.016700,30.401258,0,2,trolley
1332,1332,"СУЗДАЛЬСКИЙ ПР., УГ. СВЕТЛАНОВСКОГО ПР.",60.047492,30.406080,0,2,bus
1335,1335,АВАНГАРДНАЯ УЛ.,59.832943,30.183512,0,2,bus
1334,1334,"АБРАЗИВНЫЙ ЗАВОД ""ИЛЬИЧ""",59.986220,30.323660,0,2,bus
16887,16887,ПЛ.КОНСТИТУЦИИ,59.852100,30.307700,0,2,trolley
1320,1320,57 КМ,59.890690,31.276630,0,2,bus
16873,16873,УЛ.ЛЕНИ ГОЛИКОВА,59.840244,30.239028,0,2,trolley
1321,1321,"5-Й ПРЕДПОРТОВЫЙ ПРОЕЗД,4",59.838108,30.310769,0,2,bus
16872,16872,УЛ.ЛЕНИ ГОЛИКОВА,59.839931,30.237403,0,2,trolley
1322,1322,"5-Й ПРЕДПОРТОВЫЙ ПРОЕЗД,УГ. УЛ. КОСТЮШКО",59.841231,30.309885,0,2,bus
16875,16875,"ОБОРОТНАЯ СТАНЦИЯ ""УЛ.КОСТЮШКО""",59.841944,30.308639,0,2,trolley
1323,1323,5-Я КРАСНОАРМЕЙСКАЯ УЛ.,59.912521,30.307688,0,2,bus
1324,1324,6 КМ,59.748860,30.536700,0,2,bus
16877,16877,"СТАНЦИЯ МЕТРО ""КОМЕНДАНТСКИЙ ПР.""",60.008590,30.258940,0,2,trolley
1326,1326,6-Й ЛЕСОПИЛЬНЫЙ ЗАВОД,59.829197,30.540942,0,2,bus
16879,16879,"СТАНЦИЯ МЕТРО ""ЭЛЕКТРОСИЛА""",59.879342,30.320286,0,2,trolley
1312,1312,5 КМ,59.747530,30.511096,0,2,bus
1313,1313,50 КМ,59.890170,31.162540,0,2,bus
1314,1314,51 КМ,59.888553,31.184702,0,2,bus
16867,16867,АПРЕЛЬСКАЯ УЛ.,59.964167,30.419317,0,2,trolley
1316,1316,54 КМ - 1,59.888597,31.229788,0,2,bus
16869,16869,УЛ. ВОССТАНИЯ,59.943800,30.362558,0,2,trolley
1319,1319,56 КМ,59.890425,31.261605,0,2,bus
16870,16870,КАЗАНСКАЯ УЛ.,59.931883,30.321106,0,2,trolley
16663,16663,ПР.ЛУНАЧАРСКОГО,60.022150,30.432760,0,2,tram
1494,1494,"ДОРОГА В ПОС.""КРАСНАЯ ЗВЕЗДА""",59.800687,30.638291,0,2,bus
1495,1495,ДОРОГА К ШКОЛЕ,59.807054,30.619817,0,2,bus
16661,16661,ПЕТЕРГОФСКОЕ ШОССЕ,59.845822,30.210261,0,2,tram
1492,1492,"ДОРОГА В ДЕР.""ТРУДОВИК""",59.659933,29.751406,0,2,bus
1493,1493,ДОРОГА В НЕГОДИЦЫ,59.560253,29.224218,0,2,bus
16659,16659,"ВЕЩЕВОЙ РЫНОК ""ГРАЖДАНСКИЙ""",60.017700,30.433150,0,2,tram
1490,1490,ДОРОГА В БУЯНИЦЫ,59.559478,29.196937,0,2,bus
1491,1491,"ДОРОГА В ДЕР. ""РЫЖИКИ""",59.904783,30.671059,0,2,bus
16657,16657,УЛ.КАРПИНСКОГО,60.012172,30.434447,0,2,tram
1488,1488,ДОЛГООЗЕРНАЯ УЛ.,60.017280,30.248619,0,2,bus
1489,1489,ДОМ ВЕТЕРАНОВ,60.019027,30.303798,0,2,bus
1502,1502,ДОРОГА НА КРАСНЫЕ ЗОРИ,59.861850,29.991000,0,2,bus
16670,16670,ПР.ПРОСВЕЩЕНИЯ,60.032739,30.432817,0,2,tram
1503,1503,"ДОРОГА НА П/ФЕРМУ ""ЛАГОЛОВО""",59.711270,30.020960,0,2,bus
16669,16669,ПР.МАРШАЛА ЖУКОВА,59.859550,30.234700,0,2,tram
1500,1500,ДОРОГА НА КЕЛОЗИ,59.669206,29.823261,0,2,bus
1501,1501,ДОРОГА НА КИПЕНСКУЮ П/ФАБРИКУ,59.669963,29.818530,0,2,bus
16667,16667,"УЛ.МАРШАЛА КАЗАКОВА,22",59.859650,30.227650,0,2,tram
1498,1498,ДОРОГА НА КАЛЛИЛОВО,60.203112,30.156981,0,2,bus
16666,16666,"ПЕТЕРГОФСКОЕ ШОССЕ,5",59.845947,30.204339,0,2,tram
16665,16665,ЛУЖСКАЯ УЛ.,60.026810,30.432420,0,2,tram
1497,1497,ДОРОГА НА ИЗОПЛИТ,59.798750,30.404180,0,2,bus
16646,16646,ЗАВОД СЕВЕРНАЯ ВЕРФЬ,59.875514,30.243894,0,2,tram
1479,1479,"ДЕР.НОВОСАРАТОВКА,166",59.842604,30.527761,0,2,bus
16647,16647,ПР.АВИАКОНСТРУКТОРОВ,60.008350,30.249170,0,2,tram
1478,1478,ДЕГТЯРНАЯ УЛ.,59.936160,30.375520,0,2,bus
16644,16644,КОМЕНДАНТСКАЯ ПЛ.,60.007240,30.257780,0,2,tram
1477,1477,ДВОРЦОВАЯ НАБ.,59.938765,30.311331,0,2,bus
16645,16645,УЛ.ЛЕНИ ГОЛИКОВА,59.848600,30.227650,0,2,tram
1476,1476,ДВОРЕЦ ТВОРЧЕСТВА ЮНЫХ,59.933586,30.339276,0,2,bus
16642,16642,ПР.ЛУНАЧАРСКОГО,60.022190,30.432630,0,2,tram
1475,1475,"ДВОРЕЦ СПОРТИВНЫХ ИГР ""ЗЕНИТ""",60.003547,30.398106,0,2,bus
16643,16643,"ВЕЩЕВОЙ РЫНОК ""ГРАЖДАНСКИЙ""",60.017710,30.432920,0,2,tram
1474,1474,ДВИНСКАЯ УЛ. 9,59.909033,30.248782,0,2,bus
16640,16640,КРОНШТАДТСКАЯ ПЛ.,59.851230,30.234890,0,2,tram
1473,1473,ДВИНСКАЯ УЛ. 15,59.909071,30.242108,0,2,bus
16641,16641,УЛ.МАРШАЛА НОВИКОВА,60.007208,30.265869,0,2,tram
1472,1472,ДАЧНЫЙ ПР.,59.845311,30.250960,0,2,bus
16654,16654,ПР.ЭНГЕЛЬСА,60.003122,30.327094,0,2,tram
1487,1487,ДНЕПРОПЕТРОВСКАЯ УЛ. 65,59.910267,30.357278,0,2,bus
16655,16655,ПР.МАРШАЛА ЖУКОВА,59.845922,30.214006,0,2,tram
1486,1486,ДНЕПРОПЕТРОВСКАЯ УЛ.,59.907701,30.355575,0,2,bus
16652,16652,ПР.ЭНГЕЛЬСА,60.003100,30.326269,0,2,tram
1485,1485,УЛ. ГЕНЕРАЛА ХАЗОВА,59.737171,30.393702,0,2,bus
1484,1484,ДЕТСКАЯ УЛ.,59.929700,30.251198,0,2,bus
16650,16650,КИРОВСКИЙ ЗАВОД,59.876670,30.247250,0,2,tram
1483,1483,ДЕР.ЩЕРБИНКА,59.788503,30.682784,0,2,bus
16651,16651,"Ж.-Д. СТАНЦИЯ ""РУЧЬИ""",60.006244,30.436419,0,2,tram
1482,1482,"ДЕР.НОВОСАРАТОВКА,ШКОЛА",59.843895,30.523521,0,2,bus
16648,16648,УЛ.КАРПИНСКОГО,60.012517,30.434236,0,2,tram
1481,1481,"ДЕР.НОВОСАРАТОВКА,ПОКРОВСКАЯ ДОРОГА",59.847088,30.514775,0,2,bus
16649,16649,"ПР.СТАЧЕК, 111",59.846910,30.220180,0,2,tram
1480,1480,"ДЕР.НОВОСАРАТОВКА,40",59.853951,30.505269,0,2,bus
1524,1524,Ж.Д. СТ. СОСНОВАЯ ПОЛЯНА,59.825886,30.146492,0,2,bus
16692,16692,УЛ. ЕСЕНИНА,60.051361,30.342386,0,2,tram
1525,1525,Ж.Д. СТ. СТАРЫЙ ПЕТЕРГОФ,59.879160,29.862422,0,2,bus
16695,16695,ЮЖНО-ПРИМОРСКИЙ ПАРК,59.846640,30.171201,0,2,tram
16694,16694,УЛ.БРЯНЦЕВА,60.038353,30.406256,0,2,tram
1527,1527,"Ж.Д. СТ., ЛЕНИНСКИЙ ПР.",59.851785,30.289496,0,2,bus
16689,16689,УЛ.УШИНСКОГО,60.037222,30.411822,0,2,tram
16688,16688,АЛЛЕЯ СЛАВЫ,59.846540,30.179280,0,2,tram
1521,1521,Ж.Д. СТ. МУРИНО,60.032723,30.431080,0,2,bus
1522,1522,Ж.Д. СТ. ПИСКАРЁВКА,59.985170,30.426128,0,2,bus
16690,16690,ПОЛИКЛИНИКА № 96,60.043558,30.380697,0,2,tram
1523,1523,Ж.Д. СТ. ПР. СЛАВЫ,59.850527,30.363588,0,2,bus
16701,16701,УЛ.ТАМБАСОВА,59.846906,30.157225,0,2,tram
1532,1532,ЗАВОД ИМ. ЛЕНИНА,59.898520,30.406255,0,2,bus
1533,1533,ЗАГРЕБСКИЙ БУЛЬВАР,59.827210,30.416480,0,2,bus
16702,16702,"Ж.-Д. СТАНЦИЯ ""КУШЕЛЕВКА""",59.991864,30.354444,0,2,tram
1535,1535,ЗАМШИНА УЛ. 62,59.980707,30.407271,0,2,bus
1528,1528,ЖЕЛЕЗНОДОРОЖНЫЙ ПЕРЕЕЗД,59.849056,30.124243,0,2,bus
16696,16696,ПР.КУЛЬТУРЫ,60.044603,30.375567,0,2,tram
1529,1529,ЖЕЛЕЗНОДОРОЖНЫЙ ПР.,59.883218,30.424892,0,2,bus
16699,16699,СВЕТЛАНОВСКИЙ ПР.,60.039686,30.399703,0,2,tram
1530,1530,"ЖИЛГОРОДОК АО ""ПРИНЕВСКОЕ""",59.862551,30.495109,0,2,bus
16698,16698,"Ж.-Д. СТАНЦИЯ ""КУШЕЛЕВКА""",59.991583,30.353539,0,2,tram
1531,1531,"ЗАВОД ""КРАСНЫЙ ВЫБОРЖЕЦ""",59.960447,30.376992,0,2,bus
1509,1509,ДУНАЙСКИЙ ПР.,59.830740,30.320367,0,2,bus
16677,16677,УНИВЕРСАМ,59.859520,30.246970,0,2,tram
1508,1508,ДРЕЗДЕНСКАЯ УЛ.,60.013589,30.323767,0,2,bus
1511,1511,ДУНАЙСКИЙ ПР.,59.835696,30.380003,0,2,bus
16679,16679,УЛ.КУСТОДИЕВА,60.047461,30.361592,0,2,tram
1510,1510,ДУНАЙСКИЙ ПР.,59.834407,30.321850,0,2,bus
16672,16672,УЛ.ДЕСАНТНИКОВ,59.846078,30.198197,0,2,tram
1505,1505,ДОРОГА НА ПЕТРО-СЛАВЯНКУ,59.783128,30.433288,0,2,bus
16673,16673,"УЛ.МАРШАЛА КАЗАКОВА,10",59.859540,30.240800,0,2,tram
1504,1504,ДОРОГА НА ПЕТРОВСКУЮ ДАЧУ,59.797109,30.664409,0,2,bus
16674,16674,УЛ.РУДНЕВА,60.046378,30.366922,0,2,tram
1507,1507,ДОРОГА НА ТУРУХТАННЫЕ ОСТРОВА,59.869531,30.247815,0,2,bus
16675,16675,"ПР.ПРОСВЕЩЕНИЯ, 106",60.034067,30.427278,0,2,tram
1506,1506,ДОРОГА НА РУССКО-ВЫСОЦКУЮ П/Ф-КУ,59.697807,29.961594,0,2,bus
16684,16684,УЛ.ОЛЬГИ ФОРШ,60.041206,30.392244,0,2,tram
1517,1517,"ЕРМАК,2",59.814790,30.603499,0,2,bus
1516,1516,"ЕРМАК,1",59.817794,30.597437,0,2,bus
16686,16686,УЛ.ДЕМЬЯНА БЕДНОГО,60.042303,30.386844,0,2,tram
1519,1519,Ж.Д.  СТ. ЛИГОВО,59.824021,30.180750,0,2,bus
16687,16687,УЛ.ИВАНА ФОМИНА,60.050294,30.347661,0,2,tram
1513,1513,"ДУНАЙСКИЙ ПР.,ПО БУХАРЕСТСКОЙ УЛ.",59.843020,30.409140,0,2,bus
16681,16681,ПР.ХУДОЖНИКОВ,60.048822,30.354900,0,2,tram
1512,1512,"ДУНАЙСКИЙ ПР., УГ. СОФИЙСКОЙ УЛ.",59.845910,30.430900,0,2,bus
16682,16682,"ПЕТЕРГОФСКОЕ ШОССЕ,15",59.846350,30.188110,0,2,tram
1515,1515,ЕГИПЕТСКИЕ ВОРОТА,59.728670,30.395410,0,2,bus
16683,16683,"СТАНЦИЯ МЕТРО""ГРАЖДАНСКИЙ ПР.""",60.035314,30.421183,0,2,tram
1514,1514,"ДУНАЙСКИЙ ПР.,УГ. ПР. КОСМОНАВТОВ",59.832440,30.360300,0,2,bus
16722,16722,"ТОРГОВЫЙ КОМПЛЕКС ""ЛЕНТА""",60.047372,30.313719,0,2,tram
16721,16721,УЛ.МАРШАЛА КАЗАКОВА,59.859617,30.205864,0,2,tram
1424,1424,"БУХАРЕСТСКАЯ.,66",59.874534,30.376310,0,2,bus
16720,16720,УЛ.ПИОНЕРСТРОЯ,59.848820,30.125510,0,2,tram
1425,1425,ВАГОНОРЕМОНТНЫЙ ЗАВОД,59.886206,30.423342,0,2,bus
16727,16727,ШКОЛА,59.859792,30.221586,0,2,tram
16726,16726,УЛ. ХОШИМИНА,60.050247,30.312033,0,2,tram
16725,16725,САНКТ-ПЕТЕРБУРГСКОЕ ШОССЕ,59.853220,30.101200,0,2,tram
1428,1428,ВАРШАВСКАЯ УЛ.,59.864711,30.313174,0,2,bus
16724,16724,УЛ.КОТИНА,59.859906,30.215058,0,2,tram
16731,16731,ПР.ПРОСВЕЩЕНИЯ,60.058281,30.307017,0,2,tram
1434,1434,ВЕСЕЛЬНАЯ УЛ.,59.928251,30.246212,0,2,bus
16729,16729,ПР.БУДЕННОГО,59.852003,30.090881,0,2,tram
1432,1432,ВЕРБНАЯ УЛ. УГ. УЛ. РЕПИЩЕВА,60.023543,30.280594,0,2,bus
16728,16728,ПАРГОЛОВО,60.054078,30.309789,0,2,tram
1433,1433,ВЕСЕЛЬНАЯ УЛ.,59.928251,30.246212,0,2,bus
16735,16735,УЛ.ЖЕНИ ЕГОРОВОЙ,60.062347,30.304056,0,2,tram
1438,1438,"ВИТЕБСКИЙ ПР.,63",59.845408,30.366145,0,2,bus
1439,1439,"ВИТЕБСКИЙ ПР.,75",59.842129,30.367786,0,2,bus
1436,1436,"ВИТЕБСКИЙ ПР.,109",59.820920,30.379450,0,2,bus
16732,16732,КИКЕНКА,59.849464,30.067492,0,2,tram
1437,1437,"ВИТЕБСКИЙ ПР.,31",59.861399,30.357938,0,2,bus
1411,1411,"БУЛЬВАР КРАСНОГО КУРСАНТА,49",59.882067,29.867152,0,2,bus
16707,16707,УЛ.ДЕМЬЯНА БЕДНОГО,60.042403,30.386011,0,2,tram
1410,1410,БУДАПЕШТСКАЯ УЛ.Д.104,59.831900,30.403670,0,2,bus
16704,16704,ТИМУРОВСКАЯ УЛ.,60.044178,30.402511,0,2,tram
1409,1409,БУДАПЕШТСКАЯ УЛ. УГ. УЛ. ДИМИТРОВА,59.848738,30.386553,0,2,bus
16705,16705,ПОЛИКЛИНИКА № 96,60.043494,30.380642,0,2,tram
1408,1408,БУДАПЕШТСКАЯ УЛ. УГ. ПР. СЛАВЫ,59.856863,30.379141,0,2,bus
16710,16710,УЛ.ОЛЬГИ ФОРШ,60.041281,30.391536,0,2,tram
1415,1415,"БУЛЬВАР РАЗВЕДЧИКОВ,14",59.878193,29.892710,0,2,bus
16708,16708,"СТАНЦИЯ МЕТРО ""ПР. ПРОСВЕЩЕНИЯ""",60.052725,30.335669,0,2,tram
1413,1413,БУЛЬВАР НОВАТОРОВ,59.844642,30.263622,0,2,bus
16709,16709,УЛ.РИХАРДА ЗОРГЕ,59.850060,30.197500,0,2,tram
1412,1412,БУЛЬВАР КРАСНЫХ ЗОРЬ,59.872482,30.447293,0,2,bus
1419,1419,БУХАРЕСТСКАЯ УЛ. 118,59.846890,30.405253,0,2,bus
16715,16715,"СТАНЦИЯ МЕТРО ""ОЗЕРКИ""",60.037020,30.319750,0,2,tram
1418,1418,"СТ. МЕТРО ""МЕЖДУНАРОДНАЯ""",59.871460,30.380956,0,2,bus
16712,16712,УЛ.МАРШАЛА ЗАХАРОВА,59.851948,30.199093,0,2,tram
1417,1417,БУХАРЕСТСКАЯ УЛ.,59.859191,30.393703,0,2,bus
16713,16713,СВЕТЛАНОВСКИЙ ПР.,60.039958,30.398042,0,2,tram
1416,1416,БУЛЬВАР ТРУДЯЩИХСЯ,59.735648,30.579327,0,2,bus
16718,16718,ПР.ЛУНАЧАРСКОГО,60.043264,30.316128,0,2,tram
16716,16716,УЛ.ПОГРАНИЧНИКА ГАРЬКАВОГО,59.847230,30.145140,0,2,tram
1421,1421,БУХАРЕСТСКАЯ УЛ. УГ. УЛ. О. ДУНДИЧА,59.833587,30.418734,0,2,bus
16717,16717,ЛЕНИНСКИЙ ПР.,59.855700,30.202410,0,2,tram
1420,1420,"СТ. МЕТРО ""МЕЖДУНАРОДНАЯ""",59.871881,30.379804,0,2,bus
16753,16753,УЛ. ХОШИМИНА,60.051153,30.311361,0,2,tram
16752,16752,ПАРГОЛОВО,60.054058,30.309661,0,2,tram
16755,16755,ПР.ЛУНАЧАРСКОГО,60.044275,30.315394,0,2,tram
1458,1458,"ГОСТИНИЦА ""ПРИБАЛТИЙСКАЯ""",59.939740,30.219627,0,2,bus
16754,16754,ЕЛИЗАВЕТИНСКАЯ УЛ.,60.047411,30.313556,0,2,tram
1459,1459,"ГОСТИНИЦА ""САНКТ-ПЕТЕРБУРГ""",59.958192,30.341387,0,2,bus
16757,16757,"СТАНЦИЯ МЕТРО ""ОЗЕРКИ""",60.036990,30.319630,0,2,tram
1460,1460,ГРАЖДАНСКАЯ УЛ.,59.747541,30.102207,0,2,bus
16756,16756,ПР.МАРШАЛА ЖУКОВА,59.833147,30.193219,0,2,tram
1461,1461,ГРАЖДАНСКИЙ ПР.,59.996454,30.379450,0,2,bus
16759,16759,"ПР.МАРШАЛА ЖУКОВА,60",59.839044,30.201806,0,2,tram
1462,1462,ГРАЖДАНСКИЙ ПР. УГ. ПР. ЛУНАЧАРСКОГО,60.026166,30.409638,0,2,bus
16758,16758,УЛ.БУРЦЕВА,59.836881,30.198867,0,2,tram
1463,1463,ГРАЖДАНСКИЙ ПР. УГ. ПР. НЕПОКОРЁННЫХ,59.996795,30.381599,0,2,bus
16761,16761,УЛ. ЕСЕНИНА,60.051440,30.341480,0,2,tram
1464,1464,ГРАЖДАНСКИЙ ПР. УГ. СЕВЕРНОГО ПР.,60.022929,30.404190,0,2,bus
16760,16760,"СТАНЦИЯ МЕТРО ""ПР. ПРОСВЕЩЕНИЯ""",60.052440,30.336640,0,2,tram
1465,1465,"ГРАЖДАНСКИЙ ПР.,90",60.017181,30.402048,0,2,bus
16763,16763,УЛ.ИВАНА ФОМИНА,60.050370,30.346740,0,2,tram
1466,1466,ГРУЗОВОЙ ПРОЕЗД,59.842910,30.433800,0,2,bus
16762,16762,УЛ.СОЛДАТА КОРЗУНА,59.841903,30.205994,0,2,tram
1467,1467,ГУСАРСКАЯ УЛ.,59.701112,30.396418,0,2,bus
16765,16765,ПР.ХУДОЖНИКОВ,60.048970,30.353650,0,2,tram
1468,1468,"ДАЛЬНЕВОСТОЧНОГО ПР.,УГ. ПР. БОЛЬШЕВИКОВ,",59.877029,30.479377,0,2,bus
16764,16764,ПЕТЕРГОФСКОЕ ШОССЕ,59.845370,30.211360,0,2,tram
1469,1469,ДАЛЬНЕВОСТОЧНЫЙ ПР.,59.883674,30.468701,0,2,bus
16767,16767,УЛ.КУСТОДИЕВА,60.047530,30.360730,0,2,tram
1470,1470,"ДАЛЬНЕВОСТОЧНЫЙ ПР.,УГ. УЛ. ТЕЛЬМАНА",59.890094,30.465469,0,2,bus
1471,1471,ДАЧНАЯ УЛ.,59.768927,30.119888,0,2,bus
1441,1441,"ВИТИНО,2",59.654297,29.714102,0,2,bus
16737,16737,УНИВЕРСАМ,60.065081,30.302003,0,2,tram
1440,1440,"ВИТИНО,1",59.655609,29.727673,0,2,bus
16738,16738,КОНЕЧНАЯ СТАНЦИЯ «СОСНОВАЯ ПОЛЯНА»,59.825530,30.145560,0,2,tram
1443,1443,ВОКЗАЛ,59.723280,30.428900,0,2,bus
16739,16739,"СУЗДАЛЬСКИЙ ПР,5",60.066820,30.309010,0,2,tram
